NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_UP	GSE17301_CTRL_VS_48H_ACD3_ACD28_IFNA2_STIM_CD8_TCELL_UP		38	0.20330632	0.5800696	0.9739479	1.0	1.0	1716	tags=47%, list=54%, signal=102%	
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN	GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_18H_DN		17	0.22574753	0.5798438	0.9590164	1.0	1.0	2180	tags=71%, list=69%, signal=227%	
GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	GSE17974_0.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN		35	0.20305449	0.5796224	0.9718593	1.0	1.0	912	tags=23%, list=29%, signal=32%	
GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP	GSE22611_UNSTIM_VS_2H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP		29	0.20695418	0.5795912	0.95987964	1.0	1.0	2067	tags=66%, list=65%, signal=188%	
GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP	GSE21546_ELK1_KO_VS_SAP1A_KO_AND_ELK1_KO_DP_THYMOCYTES_UP		30	0.2086345	0.5795713	0.9568273	1.0	1.0	817	tags=17%, list=26%, signal=22%	
GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP	GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP		27	0.20997477	0.57899606	0.9597586	1.0	1.0	1798	tags=56%, list=57%, signal=128%	
GSE15930_STIM_VS_STIM_AND_IL12_72H_CD8_T_CELL_DN	GSE15930_STIM_VS_STIM_AND_IL12_72H_CD8_T_CELL_DN		33	0.20777647	0.57897013	0.9709419	1.0	1.0	1720	tags=48%, list=54%, signal=105%	
GSE5589_UNSTIM_VS_180MIN_LPS_STIM_MACROPHAGE_DN	GSE5589_UNSTIM_VS_180MIN_LPS_STIM_MACROPHAGE_DN		43	0.20182462	0.57883567	0.981	1.0	1.0	684	tags=19%, list=22%, signal=23%	
GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP	GSE18281_PERIMEDULLARY_CORTICAL_REGION_VS_WHOLE_MEDULLA_THYMUS_UP		38	0.20384502	0.5783778	0.97088355	1.0	1.0	1500	tags=42%, list=47%, signal=79%	
GSE37301_GRANULOCYTE_MONOCYTE_PROGENITOR_VS_RAG2_KO_NK_CELL_DN	GSE37301_GRANULOCYTE_MONOCYTE_PROGENITOR_VS_RAG2_KO_NK_CELL_DN		40	0.20235606	0.5783678	0.976	1.0	1.0	1479	tags=40%, list=47%, signal=74%	
GSE7509_UNSTIM_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP	GSE7509_UNSTIM_VS_TNFA_IL1B_IL6_PGE_STIM_DC_UP		44	0.20018092	0.57758886	0.988	1.0	1.0	1525	tags=45%, list=48%, signal=87%	
GSE17721_POLYIC_VS_CPG_1H_BMDC_DN	GSE17721_POLYIC_VS_CPG_1H_BMDC_DN		33	0.20658034	0.57717705	0.9699399	1.0	1.0	1433	tags=39%, list=45%, signal=71%	
GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDC_DN	GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDC_DN		31	0.20662412	0.5769483	0.9688755	1.0	1.0	1667	tags=52%, list=53%, signal=108%	
GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_UP	GSE6259_FLT3L_INDUCED_DEC205_POS_DC_VS_CD4_TCELL_UP		38	0.20210813	0.57552516	0.983984	1.0	1.0	2030	tags=66%, list=64%, signal=182%	
GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_DN	GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_DN		27	0.21113114	0.5754554	0.9698492	1.0	1.0	1634	tags=48%, list=52%, signal=99%	
GSE12366_GC_BCELL_VS_PLASMA_CELL_UP	GSE12366_GC_BCELL_VS_PLASMA_CELL_UP		50	0.19601655	0.57544124	0.982	1.0	1.0	994	tags=24%, list=31%, signal=34%	
GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_DN	GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_6H_DN		42	0.20078601	0.5754065	0.981	1.0	1.0	1861	tags=55%, list=59%, signal=132%	
GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	GSE41867_NAIVE_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN		45	0.19771147	0.5751966	0.992	1.0	1.0	1989	tags=62%, list=63%, signal=166%	
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_UP	GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_UP		23	0.2128825	0.5746049	0.96450305	1.0	1.0	1125	tags=30%, list=36%, signal=47%	
GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_UP	GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_UP		28	0.20770766	0.5737659	0.9658977	1.0	1.0	1759	tags=54%, list=56%, signal=120%	
GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN	GSE41867_DAY8_VS_DAY15_LCMV_CLONE13_EFFECTOR_CD8_TCELL_DN		44	0.19638722	0.5734884	0.977	1.0	1.0	1911	tags=57%, list=61%, signal=142%	
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_0.8H_UP	GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_0.8H_UP		30	0.2051836	0.57345355	0.9718593	1.0	1.0	419	tags=10%, list=13%, signal=11%	
GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_UP	GSE26030_UNSTIM_VS_RESTIM_TH17_DAY5_POST_POLARIZATION_UP		34	0.20094118	0.5733778	0.971972	1.0	1.0	1981	tags=62%, list=63%, signal=164%	
GSE40274_CTRL_VS_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		22	0.2134889	0.5731877	0.9554656	1.0	1.0	948	tags=23%, list=30%, signal=32%	
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN	GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN		30	0.20606038	0.573152	0.97592777	1.0	1.0	354	tags=10%, list=11%, signal=11%	
GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP	GSE2405_0H_VS_6H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_UP		43	0.19961077	0.5725909	0.97998	1.0	1.0	982	tags=26%, list=31%, signal=37%	
GSE9650_GP33_VS_GP276_LCMV_SPECIFIC_EXHAUSTED_CD8_TCELL_DN	GSE9650_GP33_VS_GP276_LCMV_SPECIFIC_EXHAUSTED_CD8_TCELL_DN		53	0.19463274	0.5723827	0.983	1.0	1.0	1935	tags=60%, list=61%, signal=153%	
GSE10273_HIGH_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_DN	GSE10273_HIGH_IL7_VS_HIGH_IL7_AND_IRF4_IN_IRF4_8_NULL_PRE_BCELL_DN		33	0.2043869	0.5723076	0.9788945	1.0	1.0	1054	tags=27%, list=33%, signal=41%	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_2H_ACT_CD4_TCELL_DN	GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_2H_ACT_CD4_TCELL_DN		19	0.21918933	0.57187927	0.96734697	1.0	1.0	1146	tags=32%, list=36%, signal=49%	
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_IL12_CD8_TCELL_DN		43	0.19844155	0.57161224	0.984985	1.0	1.0	1344	tags=35%, list=43%, signal=60%	
GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_DN	GSE11864_CSF1_IFNG_VS_CSF1_PAM3CYS_IN_MAC_DN		46	0.19643408	0.57150537	0.985	1.0	1.0	1893	tags=59%, list=60%, signal=144%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_DN		21	0.21683882	0.5707593	0.9563894	1.0	1.0	399	tags=10%, list=13%, signal=11%	
GSE27786_LIN_NEG_VS_CD4_TCELL_DN	GSE27786_LIN_NEG_VS_CD4_TCELL_DN		51	0.19525428	0.57034934	0.984985	1.0	1.0	2079	tags=63%, list=66%, signal=181%	
GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP	GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_PIOGLITAZONE_TREATED_UP		25	0.2115102	0.57011443	0.96374625	1.0	1.0	1051	tags=24%, list=33%, signal=36%	
GSE339_CD4POS_VS_CD8POS_DC_IN_CULTURE_UP	GSE339_CD4POS_VS_CD8POS_DC_IN_CULTURE_UP		40	0.20122625	0.5699394	0.982	1.0	1.0	1796	tags=52%, list=57%, signal=120%	
GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP	GSE15330_WT_VS_IKAROS_KO_MEGAKARYOCYTE_ERYTHROID_PROGENITOR_UP		47	0.19813511	0.56970173	0.987	1.0	1.0	1037	tags=28%, list=33%, signal=41%	
GSE17721_CPG_VS_GARDIQUIMOD_6H_BMDC_UP	GSE17721_CPG_VS_GARDIQUIMOD_6H_BMDC_UP		29	0.20505644	0.56943285	0.9727548	1.0	1.0	1814	tags=52%, list=57%, signal=120%	
GSE3982_NEUTROPHIL_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_NEUTROPHIL_VS_CENT_MEMORY_CD4_TCELL_UP		24	0.20909345	0.5693654	0.96653146	1.0	1.0	1846	tags=50%, list=58%, signal=119%	
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP	GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_UP		51	0.19504394	0.56918305	0.984	1.0	1.0	1474	tags=37%, list=47%, signal=69%	
GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_DN	GSE19825_NAIVE_VS_DAY3_EFF_CD8_TCELL_DN		41	0.19640632	0.5688737	0.98294884	1.0	1.0	1136	tags=29%, list=36%, signal=45%	
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_UP	GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_UP		35	0.20031096	0.5681712	0.97592777	1.0	1.0	462	tags=11%, list=15%, signal=13%	
GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_UP	GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_UP		27	0.20324692	0.56816685	0.97286433	1.0	1.0	1812	tags=56%, list=57%, signal=129%	
GSE32164_RESTING_DIFFERENTIATED_VS_CMYC_INHIBITED_MACROPHAGE_UP	GSE32164_RESTING_DIFFERENTIATED_VS_CMYC_INHIBITED_MACROPHAGE_UP		20	0.21311258	0.5673595	0.959596	1.0	1.0	1342	tags=40%, list=42%, signal=69%	
GSE23925_DARK_ZONE_VS_NAIVE_BCELL_UP	GSE23925_DARK_ZONE_VS_NAIVE_BCELL_UP		53	0.19396842	0.5672104	0.988	1.0	1.0	1311	tags=34%, list=42%, signal=57%	
GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_UP	GSE7218_IGM_VS_IGG_SIGNAL_THGOUGH_ANTIGEN_BCELL_UP		33	0.20243616	0.5668444	0.978979	1.0	1.0	1975	tags=58%, list=63%, signal=152%	
GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN	GSE19941_UNSTIM_VS_LPS_STIM_IL10_KO_NFKBP50_KO_MACROPHAGE_DN		28	0.20359714	0.56652534	0.9768844	1.0	1.0	1825	tags=54%, list=58%, signal=126%	
GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_DN	GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_DN		50	0.19285753	0.5663047	0.989	1.0	1.0	2329	tags=82%, list=74%, signal=307%	
GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN	GSE17974_1.5H_VS_72H_IL4_AND_ANTI_IL12_ACT_CD4_TCELL_DN		35	0.2013595	0.56614935	0.977	1.0	1.0	1517	tags=43%, list=48%, signal=82%	
GSE17580_TREG_VS_TEFF_S_MANSONI_INF_UP	GSE17580_TREG_VS_TEFF_S_MANSONI_INF_UP		24	0.20978345	0.5659794	0.9625506	1.0	1.0	1706	tags=46%, list=54%, signal=99%	
GSE27786_BCELL_VS_NEUTROPHIL_DN	GSE27786_BCELL_VS_NEUTROPHIL_DN		21	0.21401824	0.56591034	0.9643947	1.0	1.0	2056	tags=71%, list=65%, signal=203%	
GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_DN	GSE7568_IL4_VS_IL4_AND_TGFB_TREATED_MACROPHAGE_24H_DN		55	0.1912186	0.565839	0.988	1.0	1.0	1669	tags=47%, list=53%, signal=99%	
GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN	GSE22611_UNSTIM_VS_6H_MDP_STIM_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_DN		29	0.20601815	0.5652853	0.96173215	1.0	1.0	2000	tags=69%, list=63%, signal=186%	
GSE24210_RESTING_TREG_VS_TCONV_DN	GSE24210_RESTING_TREG_VS_TCONV_DN		42	0.1987911	0.56498116	0.9879518	1.0	1.0	1920	tags=55%, list=61%, signal=138%	
GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_UP	GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_UP		31	0.2030471	0.5649279	0.972	1.0	1.0	726	tags=19%, list=23%, signal=25%	
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN	GSE42088_UNINF_VS_LEISHMANIA_INF_DC_4H_DN		73	0.18799146	0.56435084	0.998	1.0	1.0	1846	tags=56%, list=58%, signal=132%	
GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_UP	GSE25502_WT_VS_KLF13_KO_THYMIC_MEMORY_LIKE_CD8_TCELL_UP		26	0.2076986	0.5632155	0.969697	1.0	1.0	1067	tags=27%, list=34%, signal=40%	
GSE17721_CPG_VS_GARDIQUIMOD_8H_BMDC_DN	GSE17721_CPG_VS_GARDIQUIMOD_8H_BMDC_DN		45	0.19298118	0.56309265	0.978	1.0	1.0	1389	tags=38%, list=44%, signal=66%	
GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_UP	GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_UP		37	0.19809702	0.5628014	0.985986	1.0	1.0	2095	tags=65%, list=66%, signal=190%	
GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_UP		22	0.21150766	0.56236243	0.96432215	1.0	1.0	2188	tags=77%, list=69%, signal=250%	
GSE11864_UNTREATED_VS_CSF1_IN_MAC_UP	GSE11864_UNTREATED_VS_CSF1_IN_MAC_UP		42	0.19492055	0.5619296	0.98196393	1.0	1.0	1367	tags=40%, list=43%, signal=70%	
GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_DN	GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_DN		42	0.19588901	0.5618021	0.982983	1.0	1.0	214	tags=7%, list=7%, signal=8%	
GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN	GSE36826_WT_VS_IL1R_KO_SKIN_STAPH_AUREUS_INF_DN		31	0.20197934	0.56107336	0.97278225	1.0	1.0	1644	tags=45%, list=52%, signal=93%	
GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_UP	GSE17721_CPG_VS_GARDIQUIMOD_2H_BMDC_UP		28	0.20185347	0.56041604	0.9758308	1.0	1.0	2014	tags=64%, list=64%, signal=176%	
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_UP	GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY6_EFFECTOR_CD8_TCELL_UP		48	0.19231638	0.55986655	0.991	1.0	1.0	1712	tags=50%, list=54%, signal=108%	
GSE24102_GRANULOCYSTIC_MDSC_VS_NEUTROPHIL_DN	GSE24102_GRANULOCYSTIC_MDSC_VS_NEUTROPHIL_DN		44	0.19440602	0.5597588	0.98797596	1.0	1.0	1961	tags=59%, list=62%, signal=154%	
GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_DN	GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_DN		39	0.19256015	0.5590261	0.986	1.0	1.0	1690	tags=49%, list=54%, signal=104%	
GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP	GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_UP		72	0.18702163	0.5589408	0.995	1.0	1.0	1857	tags=57%, list=59%, signal=135%	
GSE4984_LPS_VS_VEHICLE_CTRL_TREATED_DC_DN	GSE4984_LPS_VS_VEHICLE_CTRL_TREATED_DC_DN		31	0.19953656	0.5588842	0.967968	1.0	1.0	1347	tags=35%, list=43%, signal=61%	
GSE6875_TCONV_VS_TREG_DN	GSE6875_TCONV_VS_TREG_DN		25	0.2050425	0.5588555	0.978852	1.0	1.0	2004	tags=64%, list=63%, signal=174%	
GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_DN	GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_DN		44	0.19307144	0.5586484	0.985986	1.0	1.0	894	tags=20%, list=28%, signal=28%	
GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP	GSE5142_HTERT_TRANSDUCED_VS_CTRL_CD8_TCELL_LATE_PASSAGE_CLONE_UP		41	0.19388938	0.55783826	0.986	1.0	1.0	1763	tags=51%, list=56%, signal=114%	
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP	GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_UP		47	0.18989982	0.5573065	0.984985	1.0	1.0	1404	tags=40%, list=44%, signal=72%	
GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_UP	GSE42021_TREG_PLN_VS_TREG_PRECURSORS_THYMUS_UP		35	0.1976527	0.5562625	0.98189133	1.0	1.0	1720	tags=51%, list=54%, signal=112%	
GSE41867_DAY8_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN	GSE41867_DAY8_EFFECTOR_VS_DAY30_MEMORY_CD8_TCELL_LCMV_ARMSTRONG_DN		44	0.19081248	0.55605346	0.984	1.0	1.0	642	tags=16%, list=20%, signal=20%	
GSE27786_LSK_VS_BCELL_DN	GSE27786_LSK_VS_BCELL_DN		33	0.20075972	0.55600554	0.982	1.0	1.0	2099	tags=67%, list=66%, signal=197%	
GSE27786_NEUTROPHIL_VS_MONO_MAC_UP	GSE27786_NEUTROPHIL_VS_MONO_MAC_UP		32	0.1971345	0.5546666	0.9839357	1.0	1.0	1670	tags=47%, list=53%, signal=98%	
GSE17721_CTRL_VS_CPG_6H_BMDC_UP	GSE17721_CTRL_VS_CPG_6H_BMDC_UP		43	0.19431028	0.5546504	0.988989	1.0	1.0	2224	tags=74%, list=70%, signal=248%	
GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP	GSE40666_WT_VS_STAT1_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP		40	0.19396289	0.5546059	0.984	1.0	1.0	2008	tags=60%, list=64%, signal=163%	
GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	GSE25088_ROSIGLITAZONE_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP		29	0.20180038	0.55375785	0.96884423	1.0	1.0	1166	tags=28%, list=37%, signal=43%	
GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN	GSE21380_NON_TFH_VS_GERMINAL_CENTER_TFH_CD4_TCELL_DN		46	0.19076844	0.5534335	0.984	1.0	1.0	1673	tags=46%, list=53%, signal=96%	
GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	GSE15624_CTRL_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN		36	0.1959261	0.55294603	0.9849699	1.0	1.0	1274	tags=33%, list=40%, signal=55%	
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP	GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_UP		38	0.195221	0.55292374	0.97592777	1.0	1.0	953	tags=24%, list=30%, signal=34%	
GSE3982_BASOPHIL_VS_NKCELL_DN	GSE3982_BASOPHIL_VS_NKCELL_DN		30	0.19914544	0.55286586	0.97998	1.0	1.0	333	tags=10%, list=11%, signal=11%	
GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP	GSE38697_LIGHT_ZONE_VS_DARK_ZONE_BCELL_UP		46	0.19092132	0.5528374	0.992	1.0	1.0	1064	tags=24%, list=34%, signal=36%	
GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_DN	GSE17186_MEMORY_VS_CD21LOW_TRANSITIONAL_BCELL_DN		42	0.19251938	0.55239505	0.99098194	1.0	1.0	2067	tags=64%, list=65%, signal=184%	
GSE36095_WT_VS_HDAC9_KO_TREG_UP	GSE36095_WT_VS_HDAC9_KO_TREG_UP		30	0.19816518	0.55182785	0.9859155	1.0	1.0	2108	tags=67%, list=67%, signal=199%	
GSE6269_FLU_VS_E_COLI_INF_PBMC_UP	GSE6269_FLU_VS_E_COLI_INF_PBMC_UP		21	0.20699334	0.55118835	0.96663296	1.0	1.0	399	tags=10%, list=13%, signal=11%	
GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP	GSE15930_NAIVE_VS_72H_IN_VITRO_STIM_IFNAB_CD8_TCELL_UP		35	0.19606806	0.55082977	0.987988	1.0	1.0	904	tags=23%, list=29%, signal=32%	
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_DN	GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_DN		32	0.19380549	0.55063975	0.9769308	1.0	1.0	2014	tags=63%, list=64%, signal=171%	
GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_DN	GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_DN		40	0.19060808	0.5504331	0.984	1.0	1.0	1966	tags=60%, list=62%, signal=157%	
GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_DN	GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_DN		36	0.19399755	0.5504135	0.98	1.0	1.0	2383	tags=83%, list=75%, signal=336%	
GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_UP	GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_UP		31	0.19773422	0.5500814	0.974975	1.0	1.0	2081	tags=65%, list=66%, signal=187%	
GSE15624_3H_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	GSE15624_3H_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN		31	0.19547613	0.54992265	0.978979	1.0	1.0	1446	tags=35%, list=46%, signal=65%	
GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_DN	GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_DN		60	0.1859202	0.5497968	0.996	1.0	1.0	1402	tags=37%, list=44%, signal=65%	
GSE17721_POLYIC_VS_GARDIQUIMOD_6H_BMDC_DN	GSE17721_POLYIC_VS_GARDIQUIMOD_6H_BMDC_DN		47	0.18978223	0.5496751	0.987	1.0	1.0	1543	tags=40%, list=49%, signal=78%	
GSE28237_EARLY_VS_LATE_GC_BCELL_DN	GSE28237_EARLY_VS_LATE_GC_BCELL_DN		41	0.1914348	0.5495392	0.98196393	1.0	1.0	84	tags=5%, list=3%, signal=5%	
GSE13306_TREG_VS_TCONV_LAMINA_PROPRIA_DN	GSE13306_TREG_VS_TCONV_LAMINA_PROPRIA_DN		29	0.19881527	0.5491123	0.98196393	1.0	1.0	951	tags=21%, list=30%, signal=29%	
GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN	GSE12963_UNINF_VS_ENV_AND_NEF_DEFICIENT_HIV1_INF_CD4_TCELL_DN		20	0.20768905	0.54907364	0.96757853	1.0	1.0	1452	tags=35%, list=46%, signal=64%	
GSE2826_WT_VS_XID_BCELL_UP	GSE2826_WT_VS_XID_BCELL_UP		47	0.18712954	0.54838824	0.992	1.0	1.0	2140	tags=68%, list=68%, signal=208%	
GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN	GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN		52	0.18777163	0.5483638	0.998	1.0	1.0	1500	tags=38%, list=47%, signal=72%	
GSE39152_SPLEEN_CD103_NEG_VS_BRAIN_CD103_POS_MEMORY_CD8_TCELL_UP	GSE39152_SPLEEN_CD103_NEG_VS_BRAIN_CD103_POS_MEMORY_CD8_TCELL_UP		33	0.1938437	0.5475458	0.98493975	1.0	1.0	1813	tags=48%, list=57%, signal=113%	
GSE17721_0.5H_VS_12H_POLYIC_BMDC_DN	GSE17721_0.5H_VS_12H_POLYIC_BMDC_DN		31	0.19533062	0.5475142	0.9749248	1.0	1.0	1681	tags=48%, list=53%, signal=102%	
GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP	GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP		29	0.19703941	0.5473123	0.9809237	1.0	1.0	322	tags=10%, list=10%, signal=11%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_DN		18	0.20622174	0.5468423	0.96639514	1.0	1.0	2024	tags=67%, list=64%, signal=185%	
